* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 15, 2025 1:46:05 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L 7A Asteria AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
14500.000000	88.235	90.1975
14750.000000	89.898	81.0567
15000.000000	90.825	67.5883
15250.000000	90.936	54.0611
15500.000000	90.707	42.7692
15750.000000	90.522	32.4712
16000.000000	90.332	21.8069
16250.000000	90.101	11.0240
16500.000000	90.016	-0.3375
16750.000000	90.060	-14.4323
17000.000000	89.706	-32.1696
17250.000000	88.362	-49.5101
17500.000000	86.735	-60.2072
17750.000000	86.681	-70.6268
18000.000000	87.283	-91.8896
18250.000000	86.730	-121.0875
18500.000000	84.837	-151.8067
18750.000000	82.130	177.9614
19000.000000	78.978	147.1639
19250.000000	75.409	114.6512
19500.000000	71.311	79.9272
19750.000000	66.655	42.7363
20000.000000	62.438	7.0994
